Name,BDR,Makespan
j.rnd.10x10.train.389,SPT.MWR.10,1051
j.rnd.10x10.train.390,SPT.MWR.10,1072
j.rnd.10x10.train.391,SPT.MWR.10,1053
j.rnd.10x10.train.392,SPT.MWR.10,975
j.rnd.10x10.train.393,SPT.MWR.10,932
j.rnd.10x10.train.394,SPT.MWR.10,1052
j.rnd.10x10.train.395,SPT.MWR.10,967
j.rnd.10x10.train.396,SPT.MWR.10,1141
j.rnd.10x10.train.397,SPT.MWR.10,979
j.rnd.10x10.train.398,SPT.MWR.10,970
j.rnd.10x10.train.399,SPT.MWR.10,1017
j.rnd.10x10.train.400,SPT.MWR.10,1066
j.rnd.10x10.train.401,SPT.MWR.10,963
j.rnd.10x10.train.402,SPT.MWR.10,896
j.rnd.10x10.train.403,SPT.MWR.10,1096
j.rnd.10x10.train.404,SPT.MWR.10,944
j.rnd.10x10.train.405,SPT.MWR.10,960
j.rnd.10x10.train.406,SPT.MWR.10,1142
j.rnd.10x10.train.407,SPT.MWR.10,864
j.rnd.10x10.train.408,SPT.MWR.10,1040
j.rnd.10x10.train.409,SPT.MWR.10,1052
j.rnd.10x10.train.410,SPT.MWR.10,1040
j.rnd.10x10.train.411,SPT.MWR.10,977
j.rnd.10x10.train.412,SPT.MWR.10,917
j.rnd.10x10.train.413,SPT.MWR.10,1053
j.rnd.10x10.train.414,SPT.MWR.10,1053
j.rnd.10x10.train.415,SPT.MWR.10,942
j.rnd.10x10.train.416,SPT.MWR.10,1112
j.rnd.10x10.train.417,SPT.MWR.10,932
j.rnd.10x10.train.418,SPT.MWR.10,1152
j.rnd.10x10.train.419,SPT.MWR.10,996
j.rnd.10x10.train.420,SPT.MWR.10,1146
j.rnd.10x10.train.421,SPT.MWR.10,1005
j.rnd.10x10.train.422,SPT.MWR.10,1094
j.rnd.10x10.train.423,SPT.MWR.10,1043
j.rnd.10x10.train.424,SPT.MWR.10,961
j.rnd.10x10.train.425,SPT.MWR.10,986
j.rnd.10x10.train.426,SPT.MWR.10,997
j.rnd.10x10.train.427,SPT.MWR.10,953
j.rnd.10x10.train.428,SPT.MWR.10,1009
j.rnd.10x10.train.429,SPT.MWR.10,724
j.rnd.10x10.train.430,SPT.MWR.10,1017
j.rnd.10x10.train.431,SPT.MWR.10,956
j.rnd.10x10.train.432,SPT.MWR.10,1125
j.rnd.10x10.train.433,SPT.MWR.10,1044
j.rnd.10x10.train.434,SPT.MWR.10,868
j.rnd.10x10.train.435,SPT.MWR.10,1179
j.rnd.10x10.train.436,SPT.MWR.10,1110
j.rnd.10x10.train.437,SPT.MWR.10,948
j.rnd.10x10.train.438,SPT.MWR.10,1023
j.rnd.10x10.train.439,SPT.MWR.10,1061
j.rnd.10x10.train.440,SPT.MWR.10,1139
j.rnd.10x10.train.441,SPT.MWR.10,982
j.rnd.10x10.train.442,SPT.MWR.10,1071
j.rnd.10x10.train.443,SPT.MWR.10,982
j.rnd.10x10.train.444,SPT.MWR.10,1047
j.rnd.10x10.train.445,SPT.MWR.10,1000
j.rnd.10x10.train.446,SPT.MWR.10,878
j.rnd.10x10.train.447,SPT.MWR.10,886
j.rnd.10x10.train.448,SPT.MWR.10,1028
j.rnd.10x10.train.449,SPT.MWR.10,1081
j.rnd.10x10.train.450,SPT.MWR.10,935
j.rnd.10x10.train.451,SPT.MWR.10,917
j.rnd.10x10.train.452,SPT.MWR.10,1028
j.rnd.10x10.train.453,SPT.MWR.10,1081
j.rnd.10x10.train.454,SPT.MWR.10,1063
j.rnd.10x10.train.455,SPT.MWR.10,1113
j.rnd.10x10.train.456,SPT.MWR.10,1116
j.rnd.10x10.train.457,SPT.MWR.10,1056
j.rnd.10x10.train.458,SPT.MWR.10,935
j.rnd.10x10.train.459,SPT.MWR.10,776
j.rnd.10x10.train.460,SPT.MWR.10,1102
j.rnd.10x10.train.461,SPT.MWR.10,980
j.rnd.10x10.train.462,SPT.MWR.10,927
j.rnd.10x10.train.463,SPT.MWR.10,1026
j.rnd.10x10.train.464,SPT.MWR.10,1008
j.rnd.10x10.train.465,SPT.MWR.10,1101
j.rnd.10x10.train.466,SPT.MWR.10,822
j.rnd.10x10.train.467,SPT.MWR.10,1016
j.rnd.10x10.train.468,SPT.MWR.10,856
j.rnd.10x10.train.469,SPT.MWR.10,991
j.rnd.10x10.train.470,SPT.MWR.10,1037
j.rnd.10x10.train.471,SPT.MWR.10,961
j.rnd.10x10.train.472,SPT.MWR.10,1043
j.rnd.10x10.train.473,SPT.MWR.10,1090
j.rnd.10x10.train.474,SPT.MWR.10,899
j.rnd.10x10.train.475,SPT.MWR.10,999
j.rnd.10x10.train.476,SPT.MWR.10,1103
j.rnd.10x10.train.477,SPT.MWR.10,952
j.rnd.10x10.train.478,SPT.MWR.10,1085
j.rnd.10x10.train.479,SPT.MWR.10,964
j.rnd.10x10.train.480,SPT.MWR.10,915
j.rnd.10x10.train.481,SPT.MWR.10,1021
j.rnd.10x10.train.482,SPT.MWR.10,990
j.rnd.10x10.train.483,SPT.MWR.10,963
j.rnd.10x10.train.484,SPT.MWR.10,974
j.rnd.10x10.train.485,SPT.MWR.10,892
j.rnd.10x10.train.486,SPT.MWR.10,1046
j.rnd.10x10.train.487,SPT.MWR.10,974
j.rnd.10x10.train.488,SPT.MWR.10,930
j.rnd.10x10.train.489,SPT.MWR.10,1082
j.rnd.10x10.train.490,SPT.MWR.10,1130
j.rnd.10x10.train.491,SPT.MWR.10,1062
j.rnd.10x10.train.492,SPT.MWR.10,966
j.rnd.10x10.train.493,SPT.MWR.10,991
j.rnd.10x10.train.494,SPT.MWR.10,1099
j.rnd.10x10.train.495,SPT.MWR.10,986
j.rnd.10x10.train.496,SPT.MWR.10,927
j.rnd.10x10.train.497,SPT.MWR.10,1027
j.rnd.10x10.train.498,SPT.MWR.10,1016
j.rnd.10x10.train.499,SPT.MWR.10,942
j.rnd.10x10.train.500,SPT.MWR.10,1074
j.rnd.10x10.train.1,SPT.MWR.20,1152
j.rnd.10x10.train.2,SPT.MWR.20,976
j.rnd.10x10.train.3,SPT.MWR.20,873
j.rnd.10x10.train.4,SPT.MWR.20,1082
j.rnd.10x10.train.5,SPT.MWR.20,961
j.rnd.10x10.train.6,SPT.MWR.20,1033
j.rnd.10x10.train.7,SPT.MWR.20,1058
j.rnd.10x10.train.8,SPT.MWR.20,1055
j.rnd.10x10.train.9,SPT.MWR.20,931
j.rnd.10x10.train.10,SPT.MWR.20,963
j.rnd.10x10.train.11,SPT.MWR.20,976
j.rnd.10x10.train.12,SPT.MWR.20,963
j.rnd.10x10.train.13,SPT.MWR.20,1085
j.rnd.10x10.train.14,SPT.MWR.20,928
j.rnd.10x10.train.15,SPT.MWR.20,975
j.rnd.10x10.train.16,SPT.MWR.20,1012
j.rnd.10x10.train.17,SPT.MWR.20,1001
j.rnd.10x10.train.18,SPT.MWR.20,1081
j.rnd.10x10.train.19,SPT.MWR.20,1007
j.rnd.10x10.train.20,SPT.MWR.20,1040
j.rnd.10x10.train.21,SPT.MWR.20,1027
j.rnd.10x10.train.22,SPT.MWR.20,1018
j.rnd.10x10.train.23,SPT.MWR.20,1071
j.rnd.10x10.train.24,SPT.MWR.20,1066
j.rnd.10x10.train.25,SPT.MWR.20,982
j.rnd.10x10.train.26,SPT.MWR.20,909
j.rnd.10x10.train.27,SPT.MWR.20,936
j.rnd.10x10.train.28,SPT.MWR.20,893
j.rnd.10x10.train.29,SPT.MWR.20,887
j.rnd.10x10.train.30,SPT.MWR.20,1024
j.rnd.10x10.train.31,SPT.MWR.20,1047
j.rnd.10x10.train.32,SPT.MWR.20,1028
j.rnd.10x10.train.33,SPT.MWR.20,982
j.rnd.10x10.train.34,SPT.MWR.20,939
j.rnd.10x10.train.35,SPT.MWR.20,1219
j.rnd.10x10.train.36,SPT.MWR.20,1026
j.rnd.10x10.train.37,SPT.MWR.20,1003
j.rnd.10x10.train.38,SPT.MWR.20,979
j.rnd.10x10.train.39,SPT.MWR.20,887
j.rnd.10x10.train.40,SPT.MWR.20,970
j.rnd.10x10.train.41,SPT.MWR.20,929
j.rnd.10x10.train.42,SPT.MWR.20,962
j.rnd.10x10.train.43,SPT.MWR.20,940
j.rnd.10x10.train.44,SPT.MWR.20,978
j.rnd.10x10.train.45,SPT.MWR.20,1019
j.rnd.10x10.train.46,SPT.MWR.20,1047
j.rnd.10x10.train.47,SPT.MWR.20,964
j.rnd.10x10.train.48,SPT.MWR.20,1031
j.rnd.10x10.train.49,SPT.MWR.20,874
j.rnd.10x10.train.50,SPT.MWR.20,905
j.rnd.10x10.train.51,SPT.MWR.20,959
j.rnd.10x10.train.52,SPT.MWR.20,1158
j.rnd.10x10.train.53,SPT.MWR.20,926
j.rnd.10x10.train.54,SPT.MWR.20,1083
j.rnd.10x10.train.55,SPT.MWR.20,1052
j.rnd.10x10.train.56,SPT.MWR.20,1030
j.rnd.10x10.train.57,SPT.MWR.20,945
j.rnd.10x10.train.58,SPT.MWR.20,1059
j.rnd.10x10.train.59,SPT.MWR.20,1014
j.rnd.10x10.train.60,SPT.MWR.20,969
j.rnd.10x10.train.61,SPT.MWR.20,1095
j.rnd.10x10.train.62,SPT.MWR.20,991
j.rnd.10x10.train.63,SPT.MWR.20,1129
j.rnd.10x10.train.64,SPT.MWR.20,1038
j.rnd.10x10.train.65,SPT.MWR.20,989
j.rnd.10x10.train.66,SPT.MWR.20,1014
j.rnd.10x10.train.67,SPT.MWR.20,1018
j.rnd.10x10.train.68,SPT.MWR.20,1000
j.rnd.10x10.train.69,SPT.MWR.20,1148
j.rnd.10x10.train.70,SPT.MWR.20,1011
j.rnd.10x10.train.71,SPT.MWR.20,1072
j.rnd.10x10.train.72,SPT.MWR.20,1069
j.rnd.10x10.train.73,SPT.MWR.20,927
j.rnd.10x10.train.74,SPT.MWR.20,929
j.rnd.10x10.train.75,SPT.MWR.20,1044
j.rnd.10x10.train.76,SPT.MWR.20,979
j.rnd.10x10.train.77,SPT.MWR.20,963
j.rnd.10x10.train.78,SPT.MWR.20,1098
j.rnd.10x10.train.79,SPT.MWR.20,1120
j.rnd.10x10.train.80,SPT.MWR.20,920
j.rnd.10x10.train.81,SPT.MWR.20,859
j.rnd.10x10.train.82,SPT.MWR.20,914
j.rnd.10x10.train.83,SPT.MWR.20,970
j.rnd.10x10.train.84,SPT.MWR.20,949
j.rnd.10x10.train.85,SPT.MWR.20,938
j.rnd.10x10.train.86,SPT.MWR.20,1030
j.rnd.10x10.train.87,SPT.MWR.20,1019
j.rnd.10x10.train.88,SPT.MWR.20,1004
j.rnd.10x10.train.89,SPT.MWR.20,973
j.rnd.10x10.train.90,SPT.MWR.20,1093
j.rnd.10x10.train.91,SPT.MWR.20,870
j.rnd.10x10.train.92,SPT.MWR.20,925
j.rnd.10x10.train.93,SPT.MWR.20,999
j.rnd.10x10.train.94,SPT.MWR.20,992
j.rnd.10x10.train.95,SPT.MWR.20,990
j.rnd.10x10.train.96,SPT.MWR.20,928
j.rnd.10x10.train.97,SPT.MWR.20,955
j.rnd.10x10.train.98,SPT.MWR.20,838
j.rnd.10x10.train.99,SPT.MWR.20,1054
j.rnd.10x10.train.100,SPT.MWR.20,1051
j.rnd.10x10.train.101,SPT.MWR.20,934
j.rnd.10x10.train.102,SPT.MWR.20,992
j.rnd.10x10.train.103,SPT.MWR.20,1111
j.rnd.10x10.train.104,SPT.MWR.20,1044
j.rnd.10x10.train.105,SPT.MWR.20,960
j.rnd.10x10.train.106,SPT.MWR.20,1057
j.rnd.10x10.train.107,SPT.MWR.20,988
j.rnd.10x10.train.108,SPT.MWR.20,915
j.rnd.10x10.train.109,SPT.MWR.20,977
j.rnd.10x10.train.110,SPT.MWR.20,982
j.rnd.10x10.train.111,SPT.MWR.20,962
j.rnd.10x10.train.112,SPT.MWR.20,1144
j.rnd.10x10.train.113,SPT.MWR.20,1034
j.rnd.10x10.train.114,SPT.MWR.20,956
j.rnd.10x10.train.115,SPT.MWR.20,933
j.rnd.10x10.train.116,SPT.MWR.20,1120
j.rnd.10x10.train.117,SPT.MWR.20,977
j.rnd.10x10.train.118,SPT.MWR.20,988
j.rnd.10x10.train.119,SPT.MWR.20,1082
j.rnd.10x10.train.120,SPT.MWR.20,1128
j.rnd.10x10.train.121,SPT.MWR.20,928
j.rnd.10x10.train.122,SPT.MWR.20,950
j.rnd.10x10.train.123,SPT.MWR.20,900
j.rnd.10x10.train.124,SPT.MWR.20,956
j.rnd.10x10.train.125,SPT.MWR.20,958
j.rnd.10x10.train.126,SPT.MWR.20,1006
j.rnd.10x10.train.127,SPT.MWR.20,1196
j.rnd.10x10.train.128,SPT.MWR.20,1099
j.rnd.10x10.train.129,SPT.MWR.20,1093
j.rnd.10x10.train.130,SPT.MWR.20,933
j.rnd.10x10.train.131,SPT.MWR.20,1024
j.rnd.10x10.train.132,SPT.MWR.20,1121
j.rnd.10x10.train.133,SPT.MWR.20,1076
j.rnd.10x10.train.134,SPT.MWR.20,927
j.rnd.10x10.train.135,SPT.MWR.20,897
j.rnd.10x10.train.136,SPT.MWR.20,1313
j.rnd.10x10.train.137,SPT.MWR.20,1041
j.rnd.10x10.train.138,SPT.MWR.20,867
j.rnd.10x10.train.139,SPT.MWR.20,1030
j.rnd.10x10.train.140,SPT.MWR.20,1104
j.rnd.10x10.train.141,SPT.MWR.20,999
j.rnd.10x10.train.142,SPT.MWR.20,976
j.rnd.10x10.train.143,SPT.MWR.20,899
j.rnd.10x10.train.144,SPT.MWR.20,1143
j.rnd.10x10.train.145,SPT.MWR.20,1002
j.rnd.10x10.train.146,SPT.MWR.20,918
j.rnd.10x10.train.147,SPT.MWR.20,921
j.rnd.10x10.train.148,SPT.MWR.20,913
j.rnd.10x10.train.149,SPT.MWR.20,1023
j.rnd.10x10.train.150,SPT.MWR.20,888
j.rnd.10x10.train.151,SPT.MWR.20,862
j.rnd.10x10.train.152,SPT.MWR.20,964
j.rnd.10x10.train.153,SPT.MWR.20,974
j.rnd.10x10.train.154,SPT.MWR.20,948
j.rnd.10x10.train.155,SPT.MWR.20,1031
j.rnd.10x10.train.156,SPT.MWR.20,953
j.rnd.10x10.train.157,SPT.MWR.20,1256
j.rnd.10x10.train.158,SPT.MWR.20,1048
j.rnd.10x10.train.159,SPT.MWR.20,1001
j.rnd.10x10.train.160,SPT.MWR.20,1067
j.rnd.10x10.train.161,SPT.MWR.20,897
j.rnd.10x10.train.162,SPT.MWR.20,1022
j.rnd.10x10.train.163,SPT.MWR.20,898
j.rnd.10x10.train.164,SPT.MWR.20,1020
j.rnd.10x10.train.165,SPT.MWR.20,1066
j.rnd.10x10.train.166,SPT.MWR.20,1024
j.rnd.10x10.train.167,SPT.MWR.20,962
j.rnd.10x10.train.168,SPT.MWR.20,1174
j.rnd.10x10.train.169,SPT.MWR.20,1175
j.rnd.10x10.train.170,SPT.MWR.20,1091
j.rnd.10x10.train.171,SPT.MWR.20,1164
j.rnd.10x10.train.172,SPT.MWR.20,1030
j.rnd.10x10.train.173,SPT.MWR.20,998
j.rnd.10x10.train.174,SPT.MWR.20,953
j.rnd.10x10.train.175,SPT.MWR.20,1060
j.rnd.10x10.train.176,SPT.MWR.20,1120
j.rnd.10x10.train.177,SPT.MWR.20,1075
j.rnd.10x10.train.178,SPT.MWR.20,1004
j.rnd.10x10.train.179,SPT.MWR.20,1240
j.rnd.10x10.train.180,SPT.MWR.20,901
j.rnd.10x10.train.181,SPT.MWR.20,1028
j.rnd.10x10.train.182,SPT.MWR.20,1105
j.rnd.10x10.train.183,SPT.MWR.20,961
j.rnd.10x10.train.184,SPT.MWR.20,1096
j.rnd.10x10.train.185,SPT.MWR.20,1086
j.rnd.10x10.train.186,SPT.MWR.20,865
j.rnd.10x10.train.187,SPT.MWR.20,1032
j.rnd.10x10.train.188,SPT.MWR.20,993
j.rnd.10x10.train.189,SPT.MWR.20,918
j.rnd.10x10.train.190,SPT.MWR.20,861
j.rnd.10x10.train.191,SPT.MWR.20,1011
j.rnd.10x10.train.192,SPT.MWR.20,1003
j.rnd.10x10.train.193,SPT.MWR.20,991
j.rnd.10x10.train.194,SPT.MWR.20,916
j.rnd.10x10.train.195,SPT.MWR.20,942
j.rnd.10x10.train.196,SPT.MWR.20,1000
j.rnd.10x10.train.197,SPT.MWR.20,1042
j.rnd.10x10.train.198,SPT.MWR.20,932
j.rnd.10x10.train.199,SPT.MWR.20,929
j.rnd.10x10.train.200,SPT.MWR.20,1006
j.rnd.10x10.train.201,SPT.MWR.20,981
j.rnd.10x10.train.202,SPT.MWR.20,1059
j.rnd.10x10.train.203,SPT.MWR.20,969
j.rnd.10x10.train.204,SPT.MWR.20,1042
j.rnd.10x10.train.205,SPT.MWR.20,965
j.rnd.10x10.train.206,SPT.MWR.20,899
j.rnd.10x10.train.207,SPT.MWR.20,1022
j.rnd.10x10.train.208,SPT.MWR.20,970
j.rnd.10x10.train.209,SPT.MWR.20,922
j.rnd.10x10.train.210,SPT.MWR.20,1006
j.rnd.10x10.train.211,SPT.MWR.20,974
j.rnd.10x10.train.212,SPT.MWR.20,940
j.rnd.10x10.train.213,SPT.MWR.20,1008
j.rnd.10x10.train.214,SPT.MWR.20,982
j.rnd.10x10.train.215,SPT.MWR.20,829
j.rnd.10x10.train.216,SPT.MWR.20,1092
j.rnd.10x10.train.217,SPT.MWR.20,1094
j.rnd.10x10.train.218,SPT.MWR.20,880
j.rnd.10x10.train.219,SPT.MWR.20,922
j.rnd.10x10.train.220,SPT.MWR.20,1096
j.rnd.10x10.train.221,SPT.MWR.20,815
j.rnd.10x10.train.222,SPT.MWR.20,895
j.rnd.10x10.train.223,SPT.MWR.20,985
j.rnd.10x10.train.224,SPT.MWR.20,875
j.rnd.10x10.train.225,SPT.MWR.20,1019
j.rnd.10x10.train.226,SPT.MWR.20,952
j.rnd.10x10.train.227,SPT.MWR.20,897
j.rnd.10x10.train.228,SPT.MWR.20,918
j.rnd.10x10.train.229,SPT.MWR.20,976
j.rnd.10x10.train.230,SPT.MWR.20,991
j.rnd.10x10.train.231,SPT.MWR.20,1035
j.rnd.10x10.train.232,SPT.MWR.20,1069
j.rnd.10x10.train.233,SPT.MWR.20,1016
j.rnd.10x10.train.234,SPT.MWR.20,1121
j.rnd.10x10.train.235,SPT.MWR.20,1090
j.rnd.10x10.train.236,SPT.MWR.20,918
j.rnd.10x10.train.237,SPT.MWR.20,961
j.rnd.10x10.train.238,SPT.MWR.20,970
j.rnd.10x10.train.239,SPT.MWR.20,917
j.rnd.10x10.train.240,SPT.MWR.20,839
j.rnd.10x10.train.241,SPT.MWR.20,989
j.rnd.10x10.train.242,SPT.MWR.20,942
j.rnd.10x10.train.243,SPT.MWR.20,980
j.rnd.10x10.train.244,SPT.MWR.20,1113
j.rnd.10x10.train.245,SPT.MWR.20,975
j.rnd.10x10.train.246,SPT.MWR.20,907
j.rnd.10x10.train.247,SPT.MWR.20,941
j.rnd.10x10.train.248,SPT.MWR.20,981
j.rnd.10x10.train.249,SPT.MWR.20,931
j.rnd.10x10.train.250,SPT.MWR.20,887
j.rnd.10x10.train.251,SPT.MWR.20,965
j.rnd.10x10.train.252,SPT.MWR.20,1097
j.rnd.10x10.train.253,SPT.MWR.20,989
j.rnd.10x10.train.254,SPT.MWR.20,965
j.rnd.10x10.train.255,SPT.MWR.20,1073
j.rnd.10x10.train.256,SPT.MWR.20,1101
j.rnd.10x10.train.257,SPT.MWR.20,1053
j.rnd.10x10.train.258,SPT.MWR.20,897
j.rnd.10x10.train.259,SPT.MWR.20,926
j.rnd.10x10.train.260,SPT.MWR.20,965
j.rnd.10x10.train.261,SPT.MWR.20,954
j.rnd.10x10.train.262,SPT.MWR.20,1178
j.rnd.10x10.train.263,SPT.MWR.20,1034
j.rnd.10x10.train.264,SPT.MWR.20,1142
j.rnd.10x10.train.265,SPT.MWR.20,876
j.rnd.10x10.train.266,SPT.MWR.20,1045
j.rnd.10x10.train.267,SPT.MWR.20,941
j.rnd.10x10.train.268,SPT.MWR.20,947
j.rnd.10x10.train.269,SPT.MWR.20,986
j.rnd.10x10.train.270,SPT.MWR.20,960
j.rnd.10x10.train.271,SPT.MWR.20,1075
j.rnd.10x10.train.272,SPT.MWR.20,1039
j.rnd.10x10.train.273,SPT.MWR.20,991
j.rnd.10x10.train.274,SPT.MWR.20,1052
j.rnd.10x10.train.275,SPT.MWR.20,993
j.rnd.10x10.train.276,SPT.MWR.20,973
j.rnd.10x10.train.277,SPT.MWR.20,1094
j.rnd.10x10.train.278,SPT.MWR.20,943
j.rnd.10x10.train.279,SPT.MWR.20,949
j.rnd.10x10.train.280,SPT.MWR.20,1012
j.rnd.10x10.train.281,SPT.MWR.20,1065
j.rnd.10x10.train.282,SPT.MWR.20,940
j.rnd.10x10.train.283,SPT.MWR.20,1058
j.rnd.10x10.train.284,SPT.MWR.20,969
j.rnd.10x10.train.285,SPT.MWR.20,947
j.rnd.10x10.train.286,SPT.MWR.20,919
j.rnd.10x10.train.287,SPT.MWR.20,958
j.rnd.10x10.train.288,SPT.MWR.20,1064
j.rnd.10x10.train.289,SPT.MWR.20,1057
j.rnd.10x10.train.290,SPT.MWR.20,992
j.rnd.10x10.train.291,SPT.MWR.20,997
j.rnd.10x10.train.292,SPT.MWR.20,943
j.rnd.10x10.train.293,SPT.MWR.20,968
j.rnd.10x10.train.294,SPT.MWR.20,1077
j.rnd.10x10.train.295,SPT.MWR.20,1018
j.rnd.10x10.train.296,SPT.MWR.20,1086
j.rnd.10x10.train.297,SPT.MWR.20,1011
j.rnd.10x10.train.298,SPT.MWR.20,871
j.rnd.10x10.train.299,SPT.MWR.20,1063
j.rnd.10x10.train.300,SPT.MWR.20,948
j.rnd.10x10.train.301,SPT.MWR.20,985
j.rnd.10x10.train.302,SPT.MWR.20,879
j.rnd.10x10.train.303,SPT.MWR.20,1072
j.rnd.10x10.train.304,SPT.MWR.20,904
j.rnd.10x10.train.305,SPT.MWR.20,876
j.rnd.10x10.train.306,SPT.MWR.20,984
j.rnd.10x10.train.307,SPT.MWR.20,938
j.rnd.10x10.train.308,SPT.MWR.20,943
j.rnd.10x10.train.309,SPT.MWR.20,1103
j.rnd.10x10.train.310,SPT.MWR.20,1009
j.rnd.10x10.train.311,SPT.MWR.20,1171
j.rnd.10x10.train.312,SPT.MWR.20,1024
j.rnd.10x10.train.313,SPT.MWR.20,1073
j.rnd.10x10.train.314,SPT.MWR.20,920
j.rnd.10x10.train.315,SPT.MWR.20,902
j.rnd.10x10.train.316,SPT.MWR.20,989
j.rnd.10x10.train.317,SPT.MWR.20,903
j.rnd.10x10.train.318,SPT.MWR.20,1021
j.rnd.10x10.train.319,SPT.MWR.20,1152
j.rnd.10x10.train.320,SPT.MWR.20,978
j.rnd.10x10.train.321,SPT.MWR.20,1004
j.rnd.10x10.train.322,SPT.MWR.20,1037
j.rnd.10x10.train.323,SPT.MWR.20,948
j.rnd.10x10.train.324,SPT.MWR.20,961
j.rnd.10x10.train.325,SPT.MWR.20,1116
j.rnd.10x10.train.326,SPT.MWR.20,1064
j.rnd.10x10.train.327,SPT.MWR.20,1038
j.rnd.10x10.train.328,SPT.MWR.20,982
j.rnd.10x10.train.329,SPT.MWR.20,888
j.rnd.10x10.train.330,SPT.MWR.20,963
j.rnd.10x10.train.331,SPT.MWR.20,1039
j.rnd.10x10.train.332,SPT.MWR.20,942
j.rnd.10x10.train.333,SPT.MWR.20,1052
j.rnd.10x10.train.334,SPT.MWR.20,1031
j.rnd.10x10.train.335,SPT.MWR.20,1012
j.rnd.10x10.train.336,SPT.MWR.20,945
j.rnd.10x10.train.337,SPT.MWR.20,1040
j.rnd.10x10.train.338,SPT.MWR.20,1017
j.rnd.10x10.train.339,SPT.MWR.20,964
j.rnd.10x10.train.340,SPT.MWR.20,926
j.rnd.10x10.train.341,SPT.MWR.20,1027
j.rnd.10x10.train.342,SPT.MWR.20,945
j.rnd.10x10.train.343,SPT.MWR.20,1013
j.rnd.10x10.train.344,SPT.MWR.20,964
j.rnd.10x10.train.345,SPT.MWR.20,947
j.rnd.10x10.train.346,SPT.MWR.20,937
j.rnd.10x10.train.347,SPT.MWR.20,1037
j.rnd.10x10.train.348,SPT.MWR.20,965
j.rnd.10x10.train.349,SPT.MWR.20,909
j.rnd.10x10.train.350,SPT.MWR.20,1019
j.rnd.10x10.train.351,SPT.MWR.20,1087
j.rnd.10x10.train.352,SPT.MWR.20,936
j.rnd.10x10.train.353,SPT.MWR.20,1050
j.rnd.10x10.train.354,SPT.MWR.20,956
j.rnd.10x10.train.355,SPT.MWR.20,1097
j.rnd.10x10.train.356,SPT.MWR.20,1005
j.rnd.10x10.train.357,SPT.MWR.20,979
j.rnd.10x10.train.358,SPT.MWR.20,983
j.rnd.10x10.train.359,SPT.MWR.20,880
j.rnd.10x10.train.360,SPT.MWR.20,1055
j.rnd.10x10.train.361,SPT.MWR.20,821
j.rnd.10x10.train.362,SPT.MWR.20,1043
j.rnd.10x10.train.363,SPT.MWR.20,916
j.rnd.10x10.train.364,SPT.MWR.20,1002
j.rnd.10x10.train.365,SPT.MWR.20,994
j.rnd.10x10.train.366,SPT.MWR.20,894
j.rnd.10x10.train.367,SPT.MWR.20,894
j.rnd.10x10.train.368,SPT.MWR.20,1082
j.rnd.10x10.train.369,SPT.MWR.20,948
j.rnd.10x10.train.370,SPT.MWR.20,928
j.rnd.10x10.train.371,SPT.MWR.20,994
j.rnd.10x10.train.372,SPT.MWR.20,925
j.rnd.10x10.train.373,SPT.MWR.20,1001
j.rnd.10x10.train.374,SPT.MWR.20,967
j.rnd.10x10.train.375,SPT.MWR.20,906
j.rnd.10x10.train.376,SPT.MWR.20,1019
j.rnd.10x10.train.377,SPT.MWR.20,958
j.rnd.10x10.train.378,SPT.MWR.20,1013
j.rnd.10x10.train.379,SPT.MWR.20,994
j.rnd.10x10.train.380,SPT.MWR.20,916
j.rnd.10x10.train.381,SPT.MWR.20,856
j.rnd.10x10.train.382,SPT.MWR.20,938
j.rnd.10x10.train.383,SPT.MWR.20,922
j.rnd.10x10.train.384,SPT.MWR.20,964
j.rnd.10x10.train.385,SPT.MWR.20,995
j.rnd.10x10.train.386,SPT.MWR.20,902
j.rnd.10x10.train.387,SPT.MWR.20,985
j.rnd.10x10.train.388,SPT.MWR.20,911
j.rnd.10x10.train.389,SPT.MWR.20,1044
j.rnd.10x10.train.390,SPT.MWR.20,1172
j.rnd.10x10.train.391,SPT.MWR.20,1042
j.rnd.10x10.train.392,SPT.MWR.20,1035
j.rnd.10x10.train.393,SPT.MWR.20,906
j.rnd.10x10.train.394,SPT.MWR.20,1046
j.rnd.10x10.train.395,SPT.MWR.20,964
j.rnd.10x10.train.396,SPT.MWR.20,1163
j.rnd.10x10.train.397,SPT.MWR.20,1025
j.rnd.10x10.train.398,SPT.MWR.20,970
j.rnd.10x10.train.399,SPT.MWR.20,995
j.rnd.10x10.train.400,SPT.MWR.20,1083
j.rnd.10x10.train.401,SPT.MWR.20,926
j.rnd.10x10.train.402,SPT.MWR.20,945
j.rnd.10x10.train.403,SPT.MWR.20,1097
j.rnd.10x10.train.404,SPT.MWR.20,952
j.rnd.10x10.train.405,SPT.MWR.20,923
j.rnd.10x10.train.406,SPT.MWR.20,1054
j.rnd.10x10.train.407,SPT.MWR.20,1011
j.rnd.10x10.train.408,SPT.MWR.20,1074
j.rnd.10x10.train.409,SPT.MWR.20,963
j.rnd.10x10.train.410,SPT.MWR.20,1002
j.rnd.10x10.train.411,SPT.MWR.20,977
j.rnd.10x10.train.412,SPT.MWR.20,1041
j.rnd.10x10.train.413,SPT.MWR.20,1075
j.rnd.10x10.train.414,SPT.MWR.20,1062
j.rnd.10x10.train.415,SPT.MWR.20,927
j.rnd.10x10.train.416,SPT.MWR.20,1159
